BW_kg,Vb,Vc,ka,CL_in,CL_out,CL_app,dose_40mg_equiv_mg
73.91440022609747,1.4735666162002266,935.0894211272953,2.2934478538606484,5.418846098651327,2.000861165357006,37.76551146728817,42.236800129198556
58.13618964392042,1.117855948843108,707.9139762854669,1.8950369113578778,5.004271267077469,1.6602806317264363,30.196251490786185,33.22067979652596
80.03796567475324,1.5653553086074012,1186.115529992421,2.926560916859406,5.7703166716168575,1.9829766991506774,44.30539813255796,45.73598038557328
82.8017422013599,1.7136615558962256,1187.802265489825,0.8862969554217388,8.051524289917117,2.4258589049322157,43.65374785918719,47.31528125791994
49.407619714497166,0.9883120136309285,527.2597056189511,1.3706141577380686,4.816070833200322,1.5977315724791419,16.889057384188575,28.23292555114124
55.47702094527838,1.1300974407090054,929.7170351923364,1.2817626179223716,4.0024390511654255,1.3096477684898826,32.018165898138854,31.70115482587336
71.61634462671343,1.4850645832590383,965.7850756141636,0.7668484572204985,4.839329510736469,1.571050808449086,30.42876283962621,40.92362550097911
66.15660520140894,1.296638343639562,744.0342726492141,2.150953844227155,5.158312835872017,2.0488379461872834,26.85476361370147,37.8037744008051
69.79030540205734,1.453943879294104,1183.4756043081716,1.3682695594091456,4.37544183528366,1.7564158283405398,33.906104002107135,39.88017451546134
60.109608881300474,1.2270210429059754,921.8041565588414,1.9287929661369503,5.353550898616643,1.8704581395118378,33.29594950851306,34.3483479321717
81.90227252905495,1.532457044865136,896.1961049726649,3.3455897441742892,5.952522579747432,2.542543188444539,30.456132910466422,46.8012985880314
80.42967885557381,1.7387874684476048,1514.995238772784,1.3302726162831946,5.776217235012425,1.8191386221573222,43.37163928831274,45.95981648889932
70.83024852148864,1.378840058106177,1092.6527005920432,1.2999150260451504,5.617092512858251,1.61774585795877,39.79261632375338,40.47442772656494
85.6083967471679,1.5658836057729542,1171.9223613636843,1.5617447961841504,7.614765479967781,3.0229173898204196,41.00391835851104,48.91908385552451
76.0945771568665,1.4384450611021575,1386.2751974803166,2.098176680439658,5.467436874666353,2.2496891308101397,32.52941991770493,43.482615518209435
60.04257703664791,1.1364786914225762,847.2004322312966,1.2371587274250868,4.37830656597266,1.669359251597476,26.761358523314385,34.31004402094167
74.76441071567193,1.499503843432278,1020.211573649788,1.2104313983800263,6.652496156998384,1.8154561863283423,43.17789151376098,42.72252040895539
58.984247184965504,1.1623807145419551,718.9563269950951,2.1486606332734857,5.116527156112278,1.6238925985094173,24.297377863780564,33.705284105694574
81.88841393175197,1.6082696057352464,1246.001458225059,1.7060474789472475,5.348625780150961,1.8671743771383384,46.507932416607524,46.79337938957256
69.3787149702175,1.4347586741285623,1036.001369518736,0.7485500410423337,4.970713730203299,2.281303045577829,33.879227798193135,39.64497998298143
67.72699984375897,1.3796113403232186,931.2654386799862,0.9889682758989387,5.029217206852911,1.72771511214304,33.635725209741,38.70114276786227
61.98569711773476,1.26103753732393,738.2453204796078,2.498756784905132,4.830166992401069,2.1665395291928338,24.453586310570365,35.420398352991285
87.07770090343561,1.7804968548489384,1222.2394455672236,1.7196075539665858,4.762678265852535,2.212589304168502,40.290302089164484,49.758686230534636
68.09483523426378,1.4079368691720084,922.3047026001127,1.1576188625819657,3.8469779264973063,1.6638425917555526,37.73926179025849,38.911334419579305
64.8456615911989,1.157474381807319,700.8777553449731,1.4155756462814812,4.108941113905122,1.7665908947211062,26.810339882590533,37.05466376639937
65.73396711620882,1.2890782756565888,693.1432294231093,1.506764694618067,4.10112724241739,1.2651751826964155,36.09820069098514,37.562266923547895
76.98019025202797,1.3687247422229267,1167.8315468904784,1.9262389531573647,4.8546928232935995,2.1075627580657024,38.11360694659335,43.98868014401598
74.72027751815033,1.4973162236055755,643.9222877829748,0.9452921684542129,5.799288748440689,2.045126354451263,33.23219806741599,42.69730143894304
75.35390014145881,1.5067012828223572,1072.0342351482673,1.1270390966036952,5.146257348310439,2.4049390906370824,42.28407926964497,43.05937150940503
75.5976860292801,1.5997067297004408,951.9322241122433,1.6458440302911708,5.462347239829674,1.577072167237727,26.266991144397952,43.1986777310172
102.60872020578401,2.1879947704423075,1777.513385132421,1.4499476720413416,5.4992455700929295,3.195814682844442,49.226736229165525,58.633554403305155
65.09989356870868,1.316322405187293,817.4941916987009,1.8218677165951247,4.4050207393126355,2.1536657704682636,42.709397654230905,37.199939182119245
63.88122965394052,1.243590469024402,985.5755261853109,0.9875856261463112,5.117994798479065,2.2717149341547365,40.94169507913642,36.50355980225173
60.53261146282394,1.2427651767622707,773.3599269457352,1.6936178441687448,4.921359163363784,1.7787478048157328,33.36082033264642,34.59006369304225
78.13896672169376,1.5188888647652776,1093.6090709453163,2.1739301492852006,4.847732760534307,2.5455682823177277,36.25652366882907,44.650838126682146
85.63486366554646,1.7125685716164372,1339.5717455474842,1.769954052325081,5.965195652506088,1.8478858788897383,36.85605433353788,48.93420780888369
68.59008436314873,1.4467759211361004,866.0899897091515,1.5726381765452573,6.947463806499654,2.2023048367680556,32.8735628712628,39.19433392179928
60.248096846500246,1.169235654723171,987.1883831741868,1.4518963912327372,4.455614591141929,1.583937962246707,34.05426794342453,34.42748391228585
60.41697263251108,1.2620306416569944,693.8573696387265,1.1293778059829904,4.0168989845776695,1.382957323874431,27.620723267637956,34.523984361434906
78.62342416462948,1.6310104265204453,1136.5041417734806,1.4637329650523692,5.30881495211916,1.829987909340911,42.99324896304481,44.92767095121685
79.9351708385578,1.5184221024310272,1292.594904984268,2.3017919235676367,5.6035901349408785,2.2112401864367763,53.990351181214145,45.67724047917588
77.12941255799926,1.6258222588897986,1190.0893642327148,1.4405179100123355,5.251515401502257,1.890528905368426,37.2779942481802,44.07395003314244
62.15660835953105,1.2908865912068406,1200.2787238884844,1.1084761889190264,4.551246686591922,1.940387533792497,25.939660268647373,35.51806191973203
72.9629372283037,1.467306767479826,873.1126139216856,1.2688757314265628,4.1147519796254866,1.5545480846668343,29.251742641435296,41.693106987602114
71.47383809359775,1.371867529924904,766.2426696142285,1.6059924320665615,4.368320504777505,1.4561655899114707,40.14652287238729,40.84219319634157
72.78761507363318,1.3897994523778139,835.8326222389005,1.3211376665554788,5.029645374147823,2.5529852882945145,35.70474367216183,41.592922899218955
81.78580554062884,1.5889414659362204,1262.0277361305652,1.769042589156963,5.475446602532398,2.5891533490982304,45.11930260648211,46.73474602321649
72.85142098160505,1.500319083051014,1092.0071528172641,1.7917628228894067,4.715023559531205,1.7486418081626796,33.17378981265037,41.62938341806002
79.02204225940737,1.5010091144138447,1103.7012035522848,2.0292472715029324,5.326277428217156,2.1893426051358205,43.65397638315541,45.155452719661355
70.84983495675573,1.4508478311603323,795.1076858218189,2.4336400711895414,5.093878322034899,2.367388502406562,34.45379193988716,40.48561997528899
73.70881791922885,1.3786343945587007,1159.2142751091103,2.104327752894543,5.973802619586883,2.219956569491309,32.440417022428235,42.11932452527363
78.35286335661989,1.5498959901638378,863.47819510709,1.091858255743963,5.3572626334966635,2.2275334768879254,35.770472124861215,44.77306477521137
53.962817039163134,1.0856608715494576,910.2174057706361,1.1033144162592636,4.378744293632108,1.9531205857739553,23.874615016155364,30.83589545095036
66.11611392737414,1.5088238157647638,1510.3472503912067,1.4618568585659488,4.401061762481622,1.7090748411400574,45.78436767719231,37.78063652992808
64.36063497363044,1.1950144425811893,942.3495972929794,1.2867158633503666,5.134573545690029,1.8870843100075672,32.37109942580106,36.77750569921739
62.4529025716598,1.3523186517385355,950.4871587038473,1.0186760209012404,4.868040016368897,1.8308701159254142,35.540607918517814,35.68737289809131
66.6439256096008,1.3436993233946903,836.9743582160816,1.2908707107188342,5.5185827565643,1.8470717597804662,31.01466396351635,38.08224320548617
91.41800876799405,1.8693795960309811,907.447845448417,1.2765482858667414,6.830041247960153,2.298688995773404,36.26647473730422,52.23886215313946
59.97251296129068,1.2071346220229027,738.5572108129587,1.1937242480020136,4.8824134219524105,1.80145922734505,30.04753498373545,34.27000740645182
83.21252227996143,1.704671814274233,938.8735593147484,1.3473181094970068,5.605279832985412,2.2892177147604977,47.34217121808078,47.55001273140653
51.83109004291603,1.0280606902173213,548.9683980088704,2.2390825237809464,4.1470653934477,1.354796869088882,25.750547671757094,29.617765738809158
65.9367409855365,1.426372298699991,1229.9029917995078,1.6051124797360437,5.646669753705537,2.1680055935968965,29.201753373788872,37.67813770602086
72.06421349385971,1.406216928990185,1037.656278920907,3.47546661594131,4.614305695805773,1.7543603835915833,36.652461483603254,41.17955056791983
77.72486587654323,1.6524324104479982,1140.7177645540328,1.5895126255599283,4.901686654804976,2.0906933256318667,40.93449621794364,44.41420907231042
79.4793205804697,1.5352655542501603,1031.483877009318,1.3591513764669825,5.658108832157682,2.1005019265495553,49.78752400874305,45.41675461741126
80.65339603143737,1.6078319795205303,1072.480937059158,1.5021088713839539,5.933969928245951,2.352438849899232,41.13963682752469,46.08765487510706
65.77398773944986,1.2415462593990774,1071.5906824782146,1.636658503907461,4.194324657102826,1.3698862086061756,36.945841632124704,37.58513585111421
64.45288228139346,1.3211001557947732,878.835862645783,1.7391992146801079,4.645106376393851,2.1612487728907745,36.81922226227115,36.83021844651054
81.58957187635073,1.7641314188085506,1230.1654455014636,3.0386693940199345,5.526907115276369,2.0179423855163146,32.778215062042406,46.62261250077185
67.64913677909176,1.3473468948294627,895.849767714476,1.1253655792518964,3.445420566972398,2.3596069723680984,29.3393984492585,38.65664958805243
55.74009394329515,1.1030208164437132,719.1288291332831,2.0087007795466256,4.072336286671141,1.5643187520653985,24.899119570821117,31.851482253311517
57.17561494408311,1.076762638727056,609.9256322332436,1.6097639970438722,4.191405723178973,1.7052736271923288,24.411229852211676,32.671779968047495
59.40101810971069,1.1734117950663017,572.257237715594,0.8793151929230444,4.31116583654071,2.3859228701843884,35.048344897695365,33.943438919834676
76.49854844166947,1.4039651364061199,1001.2489735357582,1.9492710337740542,6.670281701401078,2.0468788371647197,39.1473911494575,43.71345625238256
71.80310962043653,1.3670364855049046,994.713020786275,2.3079956234256986,4.213088202990599,2.4747673583374095,36.12071332430697,41.030348354535164
79.18549752474834,1.6032097243345313,863.1347107398235,1.1208391540116356,4.820261140663281,2.207217327636578,25.58401167237837,45.24885572842763
64.8581125677446,1.3928525871561797,884.0237847161394,1.4954514588151118,3.137150405923359,2.0156774029613422,45.5989454813861,37.06177861013977
72.01001495141166,1.6759315734086058,997.0906459472185,0.8343939469155325,4.736931369507238,2.065414024820518,31.080935542129563,41.14857997223524
78.27318416989087,1.5166887792946695,730.4429543075854,0.9777982075335483,5.110451511129766,2.483450666984332,52.47376485472883,44.727533811366214
66.23812113553115,1.4314428695366865,771.4586574427839,2.1419806801908323,4.429021677467892,1.7235866298112021,26.764062554061024,37.85035493458923
75.9488620128401,1.5390884008211334,1120.154831576111,1.2800665555145374,6.321795245477811,1.822632260474126,32.76469795513459,43.39934972162291
62.19639774729385,1.2338170420054495,914.01872603121,1.0289512011947044,5.235734073722746,1.6562206592306066,22.68885541234031,35.540798712739345
65.6059104491486,1.3431073972323337,732.2306164626352,1.6216879855282595,4.8211052966439665,1.935050397567542,35.28336572197797,37.48909168522777
65.38739056774175,1.3121243778614884,922.475739907894,1.2559306973596527,4.483030245478902,1.8357565767426345,27.98971689716578,37.364223181566715
56.54052810378988,1.1375669387297704,930.7251095280003,1.2781511137994808,5.002413737788253,1.9044204228391202,25.209768854230443,32.30887320216565
76.35950206803956,1.493908038405768,1203.0919427213416,1.9285928791593612,5.320477313012864,2.618503055362404,30.135921911940603,43.63400118173689
64.37178745714314,1.1938811591607694,867.9191761943518,1.0106027597270841,4.130854223287042,1.6120849651508546,37.12042656615688,36.783878546938936
70.15634699174247,1.290988474280284,885.0102048208782,1.1026279840232853,3.828435400275221,1.7859150755604758,39.18880542076428,40.08934113813855
76.27465834840251,1.5802250831045812,934.8617058543035,1.5806606065467526,4.97656735326461,1.7035390901909715,49.56976275996274,43.585519056230005
75.81005941329288,1.4937310626491238,1130.263682133876,2.085492507342917,5.973713390593091,2.917642105115963,33.3751627084663,43.32003395045307
78.83137625562767,1.5267216377665025,1119.4449660500327,2.284994801771437,7.806138664273487,2.2932060573504662,39.59540573648787,45.04650071750153
68.77972318123734,1.3762259644894603,1055.4661904202235,1.1964811465160392,4.982304142821872,2.1277474787447868,28.228462587037484,39.302698960707055
64.90392594771664,1.3549712093561888,911.3203421889543,2.062906363271197,4.191009982460443,1.532140467968816,31.381294300209884,37.08795768440951
69.01060558047516,1.3937106955577503,1095.4302602736384,1.1490146766223472,4.10937817531982,1.978398642513568,31.927053518130155,39.43463176027152
51.78978461160548,0.9997687618260256,722.3588754886649,2.7906216803221464,4.348635308453011,1.7278643492146746,30.026326155695596,29.59416263520313
54.05968137372927,1.1551581522114225,852.9033482635642,1.0202548252955392,3.124913928799034,1.5837200080022242,33.80956688606043,30.891246499273866
55.27411321310644,1.203814935418615,885.5801553190142,2.3562385406530613,4.565115906524546,1.9825642699627182,34.23823217733358,31.58520755034654
58.58155142149013,1.2033188418133882,695.8930090290148,1.1999741972004612,4.972301377925049,2.512996313584489,26.83913005597978,33.475172240851506
75.17973728135367,1.584705045699166,746.5367534759922,2.9738147389898635,5.647829433091067,1.8192739185421603,43.17166046987015,42.959849875059234
59.54941812740579,1.273540153617557,1075.8448321325811,1.8339606653040434,4.279286880707219,1.509663875002562,30.789711907074754,34.02823892994616
65.42914968392166,1.3908649409312004,939.3956152842987,1.0619233432574955,5.192555825420482,1.6571530289473302,31.623211183442365,37.38808553366952
88.27832411179882,1.8250526045754643,891.3899295757458,1.2560049664855744,6.111641931832754,3.060489745315901,37.279363210986155,50.44475663531362
65.68550244431974,1.3568182760196694,793.0225390324799,1.956229420665936,4.220360871575928,2.244764754968323,30.568959778923702,37.53457282532557
79.8533011990036,1.6424835516890128,1256.9715419998283,2.14534357701454,7.373307158728002,2.1612876031835793,50.74713516838605,45.63045782800205
59.250954737244854,1.1168874828305142,772.9998629280293,1.464371499175994,4.175993776992877,1.77506151524897,32.408928376281104,33.857688421282774
67.47862390333262,1.4015788745003364,844.5564799111647,1.5229453459042135,5.4923593542211835,1.71226197954588,34.993693067684184,38.55921365904721
59.07764601682038,1.0981961189447877,1040.4847473258994,1.9411074786022264,3.0150166149200377,2.024325674663104,29.579009539952263,33.758654866754505
65.88791944178979,1.2624508656055669,749.4819103691494,1.5687333308606772,5.834838959127872,1.8008768880323054,49.049356553845264,37.65023968102274
81.33257244548943,1.7451924819070634,967.2536225930925,0.9663325088491166,7.041991811470807,2.1489391494275765,48.046433150834396,46.47575568313682
51.4213132757836,1.0761271254373648,732.3345476687443,1.1378081657244206,3.985951697690936,1.7456254582106747,24.80744697803856,29.383607586162057
75.64633463995656,1.639361815321879,1112.3491536019517,1.6248109704638143,5.783945691125523,2.0583392809629846,35.541382427979876,43.226476937118036
73.03559942129385,1.439454527261406,1094.459087274598,2.267447292487056,5.633351418286028,1.9901406470516743,34.940613051015184,41.73462824073935
62.953706658260536,1.1831737971262541,1015.9249597297136,2.598151218323189,4.175555228214956,1.8500837014993003,33.06947332250824,35.97354666186316
54.069862852880455,1.067457660434074,768.2956395745125,1.9551312953977347,4.488051451895151,1.8663513196922261,25.839830746747822,30.897064487360257
70.90742797376319,1.4259779647008304,1061.2482411236945,1.653883840610835,4.448282052677856,2.6131146274476547,37.852562574288974,40.518530270721826
63.684760457952635,1.279135648681464,833.8863366860197,1.9348231946717187,4.234363318841328,2.0419076395388283,40.92495016394851,36.39129169025865
72.96964590084849,1.551457369249876,1011.993511356433,1.195794323463307,6.153410588262082,2.3397781896093486,29.396598928782286,41.69694051477057
70.27367872064194,1.3783400406312636,982.4381774325043,1.4238663738142332,5.841184737939914,1.944080952245035,29.42012178513296,40.156387840366826
93.17879387637866,1.8993147856463315,1327.9180818463972,1.1335010947285191,5.547699247784914,2.218585673928983,40.21479510249092,53.24502507221638
67.07116470100829,1.2717376591783973,1055.8932888167076,0.9811490737477473,4.316957692708068,2.145695851457692,31.655692508640023,38.32637982914759
58.307592779209486,1.1948357754859544,882.9787075240099,1.6800966739075203,3.940495618160344,1.7911903011719326,41.725316330184846,33.318624445262564
72.27714473255637,1.445785389676825,999.0868421470329,1.5976411594323072,5.74386333645479,1.6396189880777852,41.93669919170302,41.30122556146078
72.80461888308244,1.3983541589513073,864.1394940473174,1.8950113365395285,4.403357199046263,1.9566924817987001,41.788942755044225,41.60263936176139
89.22857611411872,1.7620058125474747,1238.582980099963,1.8059913596302997,6.342708718935581,2.368366266159793,40.28563081388753,50.98775777949641
81.2571313522188,1.6090715424447726,1108.8221194749403,1.6289722487475748,6.285145272163221,2.064905729961654,37.42624396826757,46.43264648698218
74.60597902830168,1.4705255995222184,1059.0785935512306,1.812452083900613,5.172821920242436,2.6455697339507047,29.25053088770832,42.631988016172386
90.90299168023638,2.000411107875556,1848.7105116877688,1.4783926799403522,7.124379685789162,2.622774154087838,48.119713154358045,51.94456667442079
56.612020475690706,1.1262416526928531,707.070815803692,1.7260281206671102,4.0657447579836745,2.114658398497032,32.23363387021301,32.34972598610897
62.44315997570694,1.2325348387419883,923.4361392198347,1.1718931306552223,4.4383508292819975,1.9130596199328214,39.29016566360616,35.68180570040397
59.32550507816469,1.059541637327374,984.6334799999212,1.700874399039597,3.7900211235572403,1.7892479209692447,29.911817684653684,33.90028861609411
65.29321058089441,1.2443496221675932,911.2579545661637,1.882660936032277,5.5647806258361445,1.6394000700635356,32.490544548044184,37.31040604622538
54.74381900717232,1.0794437227910536,1139.75043404795,1.1946036461106293,3.687971809643977,1.6663598269455524,29.892070816378286,31.282182289812752
78.4069262523855,1.5111639402935046,1005.1026478510921,1.5266638218659132,5.750303411054397,2.1820250373546974,43.81713958702308,44.803957858506
67.27667486679975,1.4496881874771104,977.6221920052551,1.2134632513288715,4.799506650499443,1.567345119495766,26.989419309014426,38.44381420959986
53.83144150989474,1.0670891795659618,640.1198175317636,1.2541839097949181,3.48218908372118,1.5094018890945622,32.25229863656037,30.76082371993985
58.39009612420439,1.25188276690186,752.0581126609186,1.0233259429176882,3.9672752667936515,1.6595227281800835,30.45128061808549,33.36576921383108
74.03059714968109,1.4855500419859735,1061.4253115658275,2.306545681869314,6.474651975601524,2.225227399444134,30.926718171958704,42.30319837124633
81.30089498972347,1.629287592582225,1296.8805479065968,2.154875121754989,5.773341029950532,2.405148129802059,28.255219815573916,46.45765427984198
99.98753949138568,1.9901918668356022,1451.6606217869414,1.8006715710600754,5.578289222325995,2.385866961641852,44.763708750237654,57.13573685222039
117.7795958894627,2.356074506404381,2022.4997076060217,2.9326043846959613,7.748293955020143,3.1796848318434128,64.85845955853108,67.3026262225501
